"","Survey_ID","State","Year","Duration","Waterbody_Unique_Name","WB_ID","Effort_Hours"
"1968","AK_1441_1999_A","Alaska","1999","365","Kanektok River drainage (AK_Bet)","AK_1441",""
"1969","AK_1441_2000_A","Alaska","2000","366","Kanektok River drainage (AK_Bet)","AK_1441",""
"1970","AK_1441_2001_A","Alaska","2001","365","Kanektok River drainage (AK_Bet)","AK_1441",""
"1971","AK_1441_2002_A","Alaska","2002","365","Kanektok River drainage (AK_Bet)","AK_1441",""
"1972","AK_1441_2003_A","Alaska","2003","365","Kanektok River drainage (AK_Bet)","AK_1441",""
"1973","AK_1441_2004_A","Alaska","2004","366","Kanektok River drainage (AK_Bet)","AK_1441",""
"1974","AK_1441_2005_A","Alaska","2005","365","Kanektok River drainage (AK_Bet)","AK_1441",""
"1975","AK_1441_2006_A","Alaska","2006","365","Kanektok River drainage (AK_Bet)","AK_1441",""
"1976","AK_1441_2007_A","Alaska","2007","365","Kanektok River drainage (AK_Bet)","AK_1441",""
"1977","AK_1441_2008_A","Alaska","2008","366","Kanektok River drainage (AK_Bet)","AK_1441",""
"1978","AK_1441_2009_A","Alaska","2009","365","Kanektok River drainage (AK_Bet)","AK_1441",""
"1979","AK_1441_2010_A","Alaska","2010","365","Kanektok River drainage (AK_Bet)","AK_1441",""
"1980","AK_1441_2011_A","Alaska","2011","365","Kanektok River drainage (AK_Bet)","AK_1441",""
"1981","AK_1441_2012_A","Alaska","2012","366","Kanektok River drainage (AK_Bet)","AK_1441",""
"1982","AK_1441_2013_A","Alaska","2013","365","Kanektok River drainage (AK_Bet)","AK_1441",""
"1983","AK_1441_2014_A","Alaska","2014","365","Kanektok River drainage (AK_Bet)","AK_1441",""
"1984","AK_1441_2015_A","Alaska","2015","365","Kanektok River drainage (AK_Bet)","AK_1441",""
"1985","AK_1441_2016_A","Alaska","2016","366","Kanektok River drainage (AK_Bet)","AK_1441",""
"1986","AK_1441_2017_A","Alaska","2017","365","Kanektok River drainage (AK_Bet)","AK_1441",""
"1987","AK_1441_2018_A","Alaska","2018","365","Kanektok River drainage (AK_Bet)","AK_1441",""
"1988","AK_1324_2002_A","Alaska","2002","365","Karluk lagoon and river below weir (AK_Kod)","AK_1324",""
"1989","AK_1324_2003_A","Alaska","2003","365","Karluk lagoon and river below weir (AK_Kod)","AK_1324",""
"1990","AK_1324_2004_A","Alaska","2004","366","Karluk lagoon and river below weir (AK_Kod)","AK_1324",""
"1991","AK_1324_2005_A","Alaska","2005","365","Karluk lagoon and river below weir (AK_Kod)","AK_1324",""
"1992","AK_1324_2006_A","Alaska","2006","365","Karluk lagoon and river below weir (AK_Kod)","AK_1324",""
"1993","AK_1324_2007_A","Alaska","2007","365","Karluk lagoon and river below weir (AK_Kod)","AK_1324",""
"1994","AK_1324_2008_A","Alaska","2008","366","Karluk lagoon and river below weir (AK_Kod)","AK_1324",""
"1995","AK_1324_2009_A","Alaska","2009","365","Karluk lagoon and river below weir (AK_Kod)","AK_1324",""
"1996","AK_1324_2010_A","Alaska","2010","365","Karluk lagoon and river below weir (AK_Kod)","AK_1324",""
"1997","AK_1324_2011_A","Alaska","2011","365","Karluk lagoon and river below weir (AK_Kod)","AK_1324",""
"1998","AK_1324_2012_A","Alaska","2012","366","Karluk lagoon and river below weir (AK_Kod)","AK_1324",""
"1999","AK_1324_2013_A","Alaska","2013","365","Karluk lagoon and river below weir (AK_Kod)","AK_1324",""
"2000","AK_1324_2014_A","Alaska","2014","365","Karluk lagoon and river below weir (AK_Kod)","AK_1324",""
"2001","AK_1324_2017_A","Alaska","2017","365","Karluk lagoon and river below weir (AK_Kod)","AK_1324",""
"2002","AK_1324_2018_A","Alaska","2018","365","Karluk lagoon and river below weir (AK_Kod)","AK_1324",""
"2003","AK_1323_2002_A","Alaska","2002","365","Karluk lake and river above weir (AK_Kod)","AK_1323",""
"2004","AK_1323_2003_A","Alaska","2003","365","Karluk lake and river above weir (AK_Kod)","AK_1323",""
"2005","AK_1323_2004_A","Alaska","2004","366","Karluk lake and river above weir (AK_Kod)","AK_1323",""
"2006","AK_1323_2005_A","Alaska","2005","365","Karluk lake and river above weir (AK_Kod)","AK_1323",""
"2007","AK_1323_2006_A","Alaska","2006","365","Karluk lake and river above weir (AK_Kod)","AK_1323",""
"2008","AK_1323_2007_A","Alaska","2007","365","Karluk lake and river above weir (AK_Kod)","AK_1323",""
"2009","AK_1323_2008_A","Alaska","2008","366","Karluk lake and river above weir (AK_Kod)","AK_1323",""
"2010","AK_1323_2009_A","Alaska","2009","365","Karluk lake and river above weir (AK_Kod)","AK_1323",""
"2011","AK_1323_2011_A","Alaska","2011","365","Karluk lake and river above weir (AK_Kod)","AK_1323",""
"2012","AK_1305_1996_A","Alaska","1996","366","Karluk River and Lakegoon (reach unknown) (AK_Kod)","AK_1305",""
"2013","AK_1305_1997_A","Alaska","1997","365","Karluk River and Lakegoon (reach unknown) (AK_Kod)","AK_1305",""
"2014","AK_1305_1998_A","Alaska","1998","365","Karluk River and Lakegoon (reach unknown) (AK_Kod)","AK_1305",""
"2015","AK_1305_1999_A","Alaska","1999","365","Karluk River and Lakegoon (reach unknown) (AK_Kod)","AK_1305",""
"2016","AK_1305_2000_A","Alaska","2000","366","Karluk River and Lakegoon (reach unknown) (AK_Kod)","AK_1305",""
"2017","AK_1305_2001_A","Alaska","2001","365","Karluk River and Lakegoon (reach unknown) (AK_Kod)","AK_1305",""
"2018","AK_1305_2015_A","Alaska","2015","365","Karluk River and Lakegoon (reach unknown) (AK_Kod)","AK_1305",""
"2019","AK_1305_2016_A","Alaska","2016","366","Karluk River and Lakegoon (reach unknown) (AK_Kod)","AK_1305",""
"2020","AK_1009_1996_A","Alaska","1996","366","Karta River (AK_Pri)","AK_1009",""
"2021","AK_1009_1998_A","Alaska","1998","365","Karta River (AK_Pri)","AK_1009",""
"2022","AK_1009_1999_A","Alaska","1999","365","Karta River (AK_Pri)","AK_1009",""
"2023","AK_1009_2000_A","Alaska","2000","366","Karta River (AK_Pri)","AK_1009",""
"2024","AK_1009_2001_A","Alaska","2001","365","Karta River (AK_Pri)","AK_1009",""
"2025","AK_1009_2002_A","Alaska","2002","365","Karta River (AK_Pri)","AK_1009",""
"2026","AK_1009_2003_A","Alaska","2003","365","Karta River (AK_Pri)","AK_1009",""
"2027","AK_1009_2004_A","Alaska","2004","366","Karta River (AK_Pri)","AK_1009",""
"2028","AK_1009_2005_A","Alaska","2005","365","Karta River (AK_Pri)","AK_1009",""
"2029","AK_1009_2008_A","Alaska","2008","366","Karta River (AK_Pri)","AK_1009",""
"2030","AK_1009_2010_A","Alaska","2010","365","Karta River (AK_Pri)","AK_1009",""
"2031","AK_1009_2012_A","Alaska","2012","366","Karta River (AK_Pri)","AK_1009",""
"2032","AK_1207_1996_A","Alaska","1996","366","Kashwitna River (AK_Mat)","AK_1207",""
"2033","AK_1207_1997_A","Alaska","1997","365","Kashwitna River (AK_Mat)","AK_1207",""
"2034","AK_1207_1998_A","Alaska","1998","365","Kashwitna River (AK_Mat)","AK_1207",""
"2035","AK_1207_1999_A","Alaska","1999","365","Kashwitna River (AK_Mat)","AK_1207",""
"2036","AK_1207_2000_A","Alaska","2000","366","Kashwitna River (AK_Mat)","AK_1207",""
"2037","AK_1207_2001_A","Alaska","2001","365","Kashwitna River (AK_Mat)","AK_1207",""
"2038","AK_1207_2002_A","Alaska","2002","365","Kashwitna River (AK_Mat)","AK_1207",""
"2039","AK_1207_2003_A","Alaska","2003","365","Kashwitna River (AK_Mat)","AK_1207",""
"2040","AK_1207_2004_A","Alaska","2004","366","Kashwitna River (AK_Mat)","AK_1207",""
"2041","AK_1207_2005_A","Alaska","2005","365","Kashwitna River (AK_Mat)","AK_1207",""
"2042","AK_1207_2006_A","Alaska","2006","365","Kashwitna River (AK_Mat)","AK_1207",""
"2043","AK_1207_2007_A","Alaska","2007","365","Kashwitna River (AK_Mat)","AK_1207",""
"2044","AK_1207_2008_A","Alaska","2008","366","Kashwitna River (AK_Mat)","AK_1207",""
"2045","AK_1207_2009_A","Alaska","2009","365","Kashwitna River (AK_Mat)","AK_1207",""
"2046","AK_1207_2010_A","Alaska","2010","365","Kashwitna River (AK_Mat)","AK_1207",""
"2047","AK_1207_2011_A","Alaska","2011","365","Kashwitna River (AK_Mat)","AK_1207",""
"2048","AK_1207_2012_A","Alaska","2012","366","Kashwitna River (AK_Mat)","AK_1207",""
"2049","AK_1207_2014_A","Alaska","2014","365","Kashwitna River (AK_Mat)","AK_1207",""
"2050","AK_1207_2016_A","Alaska","2016","366","Kashwitna River (AK_Mat)","AK_1207",""
"2051","AK_1290_1996_A","Alaska","1996","366","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2052","AK_1290_1997_A","Alaska","1997","365","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2053","AK_1290_1998_A","Alaska","1998","365","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2054","AK_1290_1999_A","Alaska","1999","365","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2055","AK_1290_2000_A","Alaska","2000","366","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2056","AK_1290_2001_A","Alaska","2001","365","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2057","AK_1290_2002_A","Alaska","2002","365","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2058","AK_1290_2003_A","Alaska","2003","365","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2059","AK_1290_2004_A","Alaska","2004","366","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2060","AK_1290_2005_A","Alaska","2005","365","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2061","AK_1290_2006_A","Alaska","2006","365","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2062","AK_1290_2007_A","Alaska","2007","365","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2063","AK_1290_2008_A","Alaska","2008","366","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2064","AK_1290_2009_A","Alaska","2009","365","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2065","AK_1290_2010_A","Alaska","2010","365","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2066","AK_1290_2011_A","Alaska","2011","365","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2067","AK_1290_2012_A","Alaska","2012","366","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2068","AK_1290_2013_A","Alaska","2013","365","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2069","AK_1290_2014_A","Alaska","2014","365","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2070","AK_1290_2015_A","Alaska","2015","365","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2071","AK_1290_2016_A","Alaska","2016","366","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2072","AK_1290_2017_A","Alaska","2017","365","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2073","AK_1290_2018_A","Alaska","2018","365","Kasilof River - guided bank fishing (AK_Ken)","AK_1290",""
"2074","AK_1291_1996_A","Alaska","1996","366","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2075","AK_1291_1997_A","Alaska","1997","365","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2076","AK_1291_1998_A","Alaska","1998","365","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2077","AK_1291_1999_A","Alaska","1999","365","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2078","AK_1291_2000_A","Alaska","2000","366","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2079","AK_1291_2001_A","Alaska","2001","365","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2080","AK_1291_2002_A","Alaska","2002","365","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2081","AK_1291_2003_A","Alaska","2003","365","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2082","AK_1291_2004_A","Alaska","2004","366","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2083","AK_1291_2005_A","Alaska","2005","365","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2084","AK_1291_2006_A","Alaska","2006","365","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2085","AK_1291_2007_A","Alaska","2007","365","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2086","AK_1291_2008_A","Alaska","2008","366","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2087","AK_1291_2009_A","Alaska","2009","365","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2088","AK_1291_2010_A","Alaska","2010","365","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2089","AK_1291_2011_A","Alaska","2011","365","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2090","AK_1291_2012_A","Alaska","2012","366","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2091","AK_1291_2013_A","Alaska","2013","365","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2092","AK_1291_2014_A","Alaska","2014","365","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2093","AK_1291_2015_A","Alaska","2015","365","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2094","AK_1291_2016_A","Alaska","2016","366","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2095","AK_1291_2017_A","Alaska","2017","365","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2096","AK_1291_2018_A","Alaska","2018","365","Kasilof River - guided boat fishing (AK_Ken)","AK_1291",""
"2097","AK_1288_1996_A","Alaska","1996","366","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2098","AK_1288_1997_A","Alaska","1997","365","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2099","AK_1288_1998_A","Alaska","1998","365","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2100","AK_1288_1999_A","Alaska","1999","365","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2101","AK_1288_2000_A","Alaska","2000","366","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2102","AK_1288_2001_A","Alaska","2001","365","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2103","AK_1288_2002_A","Alaska","2002","365","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2104","AK_1288_2003_A","Alaska","2003","365","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2105","AK_1288_2004_A","Alaska","2004","366","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2106","AK_1288_2005_A","Alaska","2005","365","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2107","AK_1288_2006_A","Alaska","2006","365","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2108","AK_1288_2007_A","Alaska","2007","365","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2109","AK_1288_2008_A","Alaska","2008","366","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2110","AK_1288_2009_A","Alaska","2009","365","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2111","AK_1288_2010_A","Alaska","2010","365","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2112","AK_1288_2011_A","Alaska","2011","365","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2113","AK_1288_2012_A","Alaska","2012","366","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2114","AK_1288_2013_A","Alaska","2013","365","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2115","AK_1288_2014_A","Alaska","2014","365","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2116","AK_1288_2015_A","Alaska","2015","365","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2117","AK_1288_2016_A","Alaska","2016","366","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2118","AK_1288_2017_A","Alaska","2017","365","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2119","AK_1288_2018_A","Alaska","2018","365","Kasilof River - nonguided bank fishing (AK_Ken)","AK_1288",""
"2120","AK_1289_1996_A","Alaska","1996","366","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2121","AK_1289_1997_A","Alaska","1997","365","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2122","AK_1289_1998_A","Alaska","1998","365","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2123","AK_1289_1999_A","Alaska","1999","365","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2124","AK_1289_2000_A","Alaska","2000","366","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2125","AK_1289_2001_A","Alaska","2001","365","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2126","AK_1289_2002_A","Alaska","2002","365","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2127","AK_1289_2003_A","Alaska","2003","365","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2128","AK_1289_2004_A","Alaska","2004","366","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2129","AK_1289_2005_A","Alaska","2005","365","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2130","AK_1289_2006_A","Alaska","2006","365","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2131","AK_1289_2007_A","Alaska","2007","365","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2132","AK_1289_2008_A","Alaska","2008","366","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2133","AK_1289_2009_A","Alaska","2009","365","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2134","AK_1289_2010_A","Alaska","2010","365","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2135","AK_1289_2011_A","Alaska","2011","365","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2136","AK_1289_2012_A","Alaska","2012","366","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2137","AK_1289_2013_A","Alaska","2013","365","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2138","AK_1289_2014_A","Alaska","2014","365","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2139","AK_1289_2015_A","Alaska","2015","365","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2140","AK_1289_2016_A","Alaska","2016","366","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2141","AK_1289_2017_A","Alaska","2017","365","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2142","AK_1289_2018_A","Alaska","2018","365","Kasilof River - nonguided boat fishing (AK_Ken)","AK_1289",""
"2143","AK_1266_2008_A","Alaska","2008","366","Kasilof River - unspecified (AK_Ken)","AK_1266",""
"2144","AK_1274_1996_A","Alaska","1996","366","Kenai Lake (AK_Ken)","AK_1274",""
"2145","AK_1274_1997_A","Alaska","1997","365","Kenai Lake (AK_Ken)","AK_1274",""
"2146","AK_1274_1998_A","Alaska","1998","365","Kenai Lake (AK_Ken)","AK_1274",""
"2147","AK_1274_1999_A","Alaska","1999","365","Kenai Lake (AK_Ken)","AK_1274",""
"2148","AK_1274_2000_A","Alaska","2000","366","Kenai Lake (AK_Ken)","AK_1274",""
"2149","AK_1274_2001_A","Alaska","2001","365","Kenai Lake (AK_Ken)","AK_1274",""
"2150","AK_1274_2002_A","Alaska","2002","365","Kenai Lake (AK_Ken)","AK_1274",""
"2151","AK_1274_2003_A","Alaska","2003","365","Kenai Lake (AK_Ken)","AK_1274",""
"2152","AK_1274_2005_A","Alaska","2005","365","Kenai Lake (AK_Ken)","AK_1274",""
"2153","AK_1274_2010_A","Alaska","2010","365","Kenai Lake (AK_Ken)","AK_1274",""
"2154","AK_1274_2012_A","Alaska","2012","366","Kenai Lake (AK_Ken)","AK_1274",""
"2155","AK_1274_2013_A","Alaska","2013","365","Kenai Lake (AK_Ken)","AK_1274",""
"2156","AK_1274_2014_A","Alaska","2014","365","Kenai Lake (AK_Ken)","AK_1274",""
"2157","AK_1274_2015_A","Alaska","2015","365","Kenai Lake (AK_Ken)","AK_1274",""
"2158","AK_1274_2016_A","Alaska","2016","366","Kenai Lake (AK_Ken)","AK_1274",""
"2159","AK_1274_2017_A","Alaska","2017","365","Kenai Lake (AK_Ken)","AK_1274",""
"2160","AK_1274_2018_A","Alaska","2018","365","Kenai Lake (AK_Ken)","AK_1274",""
"2161","AK_1299_1996_A","Alaska","1996","366","Kenai River - Cook Inlet to Soldotna Bridge (guided) (AK_Ken)","AK_1299",""
"2162","AK_1299_1997_A","Alaska","1997","365","Kenai River - Cook Inlet to Soldotna Bridge (guided) (AK_Ken)","AK_1299",""
"2163","AK_1299_1998_A","Alaska","1998","365","Kenai River - Cook Inlet to Soldotna Bridge (guided) (AK_Ken)","AK_1299",""
"2164","AK_1299_1999_A","Alaska","1999","365","Kenai River - Cook Inlet to Soldotna Bridge (guided) (AK_Ken)","AK_1299",""
"2165","AK_1299_2000_A","Alaska","2000","366","Kenai River - Cook Inlet to Soldotna Bridge (guided) (AK_Ken)","AK_1299",""
"2166","AK_1299_2001_A","Alaska","2001","365","Kenai River - Cook Inlet to Soldotna Bridge (guided) (AK_Ken)","AK_1299",""
"2167","AK_1299_2002_A","Alaska","2002","365","Kenai River - Cook Inlet to Soldotna Bridge (guided) (AK_Ken)","AK_1299",""
"2168","AK_1299_2003_A","Alaska","2003","365","Kenai River - Cook Inlet to Soldotna Bridge (guided) (AK_Ken)","AK_1299",""
"2169","AK_1299_2004_A","Alaska","2004","366","Kenai River - Cook Inlet to Soldotna Bridge (guided) (AK_Ken)","AK_1299",""
"2170","AK_1299_2005_A","Alaska","2005","365","Kenai River - Cook Inlet to Soldotna Bridge (guided) (AK_Ken)","AK_1299",""
"2171","AK_1299_2006_A","Alaska","2006","365","Kenai River - Cook Inlet to Soldotna Bridge (guided) (AK_Ken)","AK_1299",""
"2172","AK_1299_2007_A","Alaska","2007","365","Kenai River - Cook Inlet to Soldotna Bridge (guided) (AK_Ken)","AK_1299",""
